date,term,sku,position,clicks
6-Dec-23,oxygen,OX 80,1:14,1
6-Dec-23,oxygen,OX USPEA,1:04,1
6-Dec-23,pr 33,PR 33,1:01,1
6-Dec-23,safety glasses,AR CD25300,1:01,1
6-Dec-23,safety glasses,CREBK110,1:03,1
6-Dec-23,safety glasses,K4549309,2:09,1
6-Dec-23,safety glasses,RAD64051205,1:01,1
6-Dec-23,safety glasses,RAD64051220,1:02,1
6-Dec-23,safety glasses,RAD64051526,2:02,1
6-Dec-23,welding gloves,MF1WS-CCD-010,1:04,1
6-Dec-23,welding gloves,MF1WS-REG-010,1:08,1
6-Dec-23,welding gloves,MKL96820,1:03,1
6-Dec-23,welding jacket,TIL6230XL,1:06,1
7-Dec-23,acetylene,AC 3N300,1:12,1
7-Dec-23,acetylene,AC 4,1:01,1
7-Dec-23,acetylene,AC 4FT,1:09,1
7-Dec-23,acetylene,AC 4N300,1:05,1
7-Dec-23,acetylene,AC 5FT,1:16,1
7-Dec-23,acetylene,AC MC,1:03,1
7-Dec-23,AI UZ300,AI UZ300,1:01,1
7-Dec-23,air,AI 200,2:06,1
7-Dec-23,ar300,HOBS249412-029,1:01,1
7-Dec-23,Argon,AR 230LT230,1:06,1
7-Dec-23,Argon,AR 300,1:01,1
7-Dec-23,Argon,AR UHP300,1:02,1
7-Dec-23,carbon dioxide,AC B,1:03,1
7-Dec-23,carbon dioxide,CD 50,1:01,1
7-Dec-23,carbon dioxide,CD 75,1:09,1
7-Dec-23,cd50,Y11CP802B320-AG,1:16,1
7-Dec-23,cd50,Y11CP802D320-AG,2:04,1
7-Dec-23,dry ice,CD ICECB2,1:02,1
7-Dec-23,ear plugs,3MR311-1101,1:16,1
7-Dec-23,ear plugs,3MR311-1250,1:07,1
7-Dec-23,ear plugs,HONLL-30,1:01,1
7-Dec-23,ear plugs,RAD64051842,1:05,1
7-Dec-23,earplugs,3MR318-1000,1:04,1
7-Dec-23,er70s-6,HARE70S6F8,1:02,1
7-Dec-23,er70s-6,RAD64004016,1:01,1
7-Dec-23,flap disc,NOR77696090086,1:16,1
7-Dec-23,gloves,RAD64057342,1:14,1
7-Dec-23,gloves,RAD64057343,1:12,1
7-Dec-23,gloves,TIL1414M,1:03,1
7-Dec-23,Hard hat,MSA475368,1:06,1
7-Dec-23,helium,HE UHP300,1:01,1
7-Dec-23,nitrogen,NI 180LT22,1:05,1
7-Dec-23,nitrogen,NI 180LT350,2:17,1
7-Dec-23,nitrogen,NI 200,1:03,1
7-Dec-23,nitrogen,NI HP300,1:06,1
7-Dec-23,nitrous,NS USP56,1:01,1
7-Dec-23,ox uspea,OX USPEAWBPLUS,1:04,1
7-Dec-23,safety glasses,3MR112280000100,3:17,1
7-Dec-23,safety glasses,CREBK112AF,2:14,1
7-Dec-23,safety glasses,HONS2500,1:20,1
7-Dec-23,safety glasses,RAD64051206,1:08,1
7-Dec-23,safety glasses,RAD64051215,1:14,1
7-Dec-23,safety glasses,RAD64051225,2:06,1
8-Dec-23,AC 4,AC 4,1:01,1
8-Dec-23,acetylene,AC 4,1:01,1
8-Dec-23,acetylene,AC 5,1:02,1
8-Dec-23,Ai B300,AI B300,1:01,1
8-Dec-23,AI UZ300,AI UZ300,1:01,1
8-Dec-23,Argon,AR 300,1:02,1
8-Dec-23,carbon dioxide,CD FG20,1:04,1
8-Dec-23,cd usp50,CD USP50,1:01,1
8-Dec-23,co2,CD 75,1:10,1
8-Dec-23,co2,CD FG5,1:13,1
8-Dec-23,dry ice,CD ICEP-11,1:02,1
8-Dec-23,ear plugs,HONLL-30,1:05,1
8-Dec-23,ear plugs,MOL6800,1:06,1
8-Dec-23,ear plugs,RAD64051841,1:13,1
8-Dec-23,ear plugs,RAD64051842,1:12,1
8-Dec-23,ear plugs,RAD64051847,1:09,1
8-Dec-23,earplugs,3MR312-1252,1:12,1
8-Dec-23,HE 300,HE 300,1:02,1
8-Dec-23,helium,HE 200,1:02,1
8-Dec-23,helium,HE UHP300,1:01,1
8-Dec-23,helium,HE UHP35,1:20,1
8-Dec-23,helium,NI 230LT22,1:01,1
8-Dec-23,liquid nitrogen,NI 180LT22,1:02,1
8-Dec-23,ni 300,NI 300,1:02,1
8-Dec-23,nitrogen,NI NF200,1:04,1
8-Dec-23,oxygen,OX 200,1:01,1
8-Dec-23,PR 33A,PR 33A,1:01,1
8-Dec-23,safety glasses,CREBK110,1:03,1
8-Dec-23,safety glasses,HONS2945,2:04,1
8-Dec-23,safety glasses,RAD64051206,1:08,1
9-Dec-23,co2,CD FG5,1:13,1
9-Dec-23,nitrogen,NI 6K,1:02,1
9-Dec-23,safety glasses,K4525688,1:07,1
9-Dec-23,safety glasses,RAD64051220,1:02,1
9-Dec-23,safety glasses,RAD64051306,2:18,1
9-Dec-23,safety glasses,RAD64051307,5:20,1
10-Dec-23,Argon,AR 125,1:03,1
10-Dec-23,co2,CD FG50S,1:20,1
11-Dec-23,Ac 5,AC 5,1:01,1
11-Dec-23,acetylene,AC B,1:04,1
11-Dec-23,acetylene,VIC0384-0945,1:08,1
11-Dec-23,ar 300,AR 300,1:01,1
11-Dec-23,ar cd10300,AR CD10300,1:01,1
11-Dec-23,ar uhp300,AR UHP300,1:01,1
11-Dec-23,Argon,AR 80,1:08,1
11-Dec-23,cd 50,CD 50,1:01,1
11-Dec-23,co2,CD 75,1:10,1
11-Dec-23,co2,CD FG20,1:04,1
11-Dec-23,dry ice,CD ICEP3BL,1:01,1
11-Dec-23,ear plugs,MOL6604,1:01,1
11-Dec-23,er70s-6,HARE70S6F8,1:02,1
11-Dec-23,er70s-6,RAD64004016,1:01,1
11-Dec-23,face shield,HONF400,1:20,1
11-Dec-23,HE 300,HE 300,1:02,1
11-Dec-23,ni 230lt22,NI 230LT22,1:01,1
11-Dec-23,ni 300,NI 300,1:02,1
11-Dec-23,Ni NF200,NI NF200,1:01,1
11-Dec-23,ni nf230lt22,NI NF230LT22,1:01,1
11-Dec-23,nitrous,NS USP56,1:01,1
11-Dec-23,ox300,ACLFORCE300SMT,1:01,1
11-Dec-23,oxygen,OX USPEAWBDS,1:05,1
11-Dec-23,PR 33A,PR 33A,1:01,1
11-Dec-23,safety glasses,CRETK110,6:13,1
11-Dec-23,safety glasses,RAD64051205,1:01,1
11-Dec-23,welding gloves,MF1WS-FLX-010,1:01,1
11-Dec-23,welding gloves,MF1WS-FLX-011,1:02,1
11-Dec-23,welding jacket,TIL9230L,2:07,1
12-Dec-23,ac5,AC 5,1:01,1
12-Dec-23,AI USPE,AI USPE,1:01,1
12-Dec-23,ar cd25300,AR CD25300,1:01,1
12-Dec-23,Argon,AR 300,1:01,1
12-Dec-23,Argon,AR UHP300,1:02,1
12-Dec-23,Argon,RAD64003579,1:07,1
12-Dec-23,cd usp50,CD USP50,1:01,1
12-Dec-23,Cd uspe,CD USPE,1:01,1
12-Dec-23,cd50,CD 50,1:01,1
12-Dec-23,cut resistant gloves,RAD64056929,1:01,1
12-Dec-23,ear plugs,HONLL-30,1:01,1
12-Dec-23,flap disc,3MA051141-55605,1:02,1
12-Dec-23,leather gloves,RAD64057531,1:02,1
12-Dec-23,ni 300,NI 300,1:02,1
12-Dec-23,nitrogen,NI 40,1:16,1
12-Dec-23,nitrogen,NI C23,1:17,1
12-Dec-23,nitrogen,NI FG200,1:15,1
12-Dec-23,nitrogen,NI HP300,1:06,1
12-Dec-23,nitrogen,NI UHP300,1:01,1
12-Dec-23,Ox 300,OX 300,1:01,1
12-Dec-23,ox uspea,OX USPEA,1:01,1
12-Dec-23,ox uspea,OX USPEAWBDS,1:02,1
12-Dec-23,ox uspeawbds,OX USPEAWBDS,1:01,1
12-Dec-23,oxygen,OX 80,1:14,1
12-Dec-23,pr33,I2417124975-7,1:01,1
12-Dec-23,propane,PR 100,1:03,1
12-Dec-23,propane,PR 33A,1:01,1
12-Dec-23,propane,PR 60,1:05,1
12-Dec-23,rad64051461,HONS3991X,1:01,1
12-Dec-23,safety glasses,RAD64051205,1:01,1
12-Dec-23,soapstone,RAD64002307,1:03,1
13-Dec-23,ac5,AC 5FT,1:03,1
13-Dec-23,acetylene,AC 4.5,1:11,1
13-Dec-23,ar 300,AC 4,1:01,1
13-Dec-23,ar cd10300,AR CD10300,1:01,1
13-Dec-23,Ar cd25125,AR CD25125,1:01,1
13-Dec-23,Argon,ACLPRIME300SMT,1:18,1
13-Dec-23,Argon,AR 200,1:10,1
13-Dec-23,Argon,AR 300,1:02,1
13-Dec-23,Argon,AR C23,1:09,1
13-Dec-23,cd usp50,CD USP50CT,1:03,1
13-Dec-23,co2,CD 75,1:10,1
13-Dec-23,co2,CD FG20,1:04,1
13-Dec-23,cut resistant gloves,PIP44-3745/L,1:08,1
13-Dec-23,cut resistant gloves,WLA637KWL,1:20,1
13-Dec-23,dry ice,CD ICECB2,1:02,1
13-Dec-23,gloves,E5718200,1:05,1
13-Dec-23,gloves,E5718335,1:02,1
13-Dec-23,gloves,RAD64057175,1:16,1
13-Dec-23,gloves,RAD64057999,1:05,1
13-Dec-23,hydrogen,X02NI98C3000102,1:15,1
13-Dec-23,hydrogen,X03NI85C3001131,1:19,1
13-Dec-23,hydrogen,Z03NI7522006950,1:16,1
13-Dec-23,leather gloves,RAD64057044,1:07,1
13-Dec-23,leather gloves,RAD64057444,1:11,1
13-Dec-23,MIL216326,MIL216326,1:01,1
13-Dec-23,MIL216326,MIL216326B,1:02,1
13-Dec-23,nitrogen,NI UHP300,1:01,1
13-Dec-23,Ox 300,OX 300,1:01,1
13-Dec-23,ox uspeawbds,OX USPEAWBDS,1:01,1
13-Dec-23,oxygen,Y111205A350-AL,1:03,1
13-Dec-23,PR 33A,PR 33A,1:01,1
13-Dec-23,REGULATOR,RAD64004746,1:12,1
14-Dec-23,7018,LINED028282,1:04,1
14-Dec-23,air,OX USPEAWBDS,1:09,1
14-Dec-23,ar 300,AR 300,1:01,1
14-Dec-23,ar cd25300,AR CD25300,1:01,1
14-Dec-23,Argon,AR 300,1:01,1
14-Dec-23,Argon,ATC535636062T,1:19,1
14-Dec-23,Argon,RAD64001502,1:02,1
14-Dec-23,Argon,RAD64001557,1:03,1
14-Dec-23,Argon,RAD64001979,1:18,1
14-Dec-23,earplugs,HONLL-30,1:01,1
14-Dec-23,earplugs,MOL6405,2:04,1
14-Dec-23,earplugs,RAD64051822,1:03,1
14-Dec-23,face shield,HONS8500,1:02,1
14-Dec-23,face shield,SEL14955,1:01,1
14-Dec-23,Hard hat,BUL34HYR,1:13,1
14-Dec-23,hy uhp300,HY UHP300,1:01,1
14-Dec-23,hy uhp300,HY UHP300CT,1:02,1
14-Dec-23,hydrogen,HY UHP80,1:12,1
14-Dec-23,liquid nitrogen,AI UZ300,1:01,1
14-Dec-23,liquid nitrogen,AI UZ300BA,1:10,1
14-Dec-23,liquid nitrogen,NI 230LT22,1:01,1
14-Dec-23,MIL216326,MIL216326,1:01,1
14-Dec-23,ni 300,NI 300,1:02,1
14-Dec-23,ni 300,NI UHP300,1:01,1
14-Dec-23,NI C23,NI C23,1:01,1
14-Dec-23,nitrogen,NI 300,1:14,1
14-Dec-23,nitrogen,NI AZ1300SMT,1:10,1
14-Dec-23,nitrogen,NI UHP300,1:01,1
14-Dec-23,OX 200,OX 200,1:01,1
14-Dec-23,Ox 300,OX 300,1:01,1
14-Dec-23,oxygen tank,OX USPEAWBDS,1:03,1
14-Dec-23,PR 33A,PR 33A,1:01,1
14-Dec-23,pr33,PR 33A,1:02,1
14-Dec-23,propane,PR 33,1:02,1
14-Dec-23,propane,TRE403-20-35,1:01,1
14-Dec-23,REGULATOR,Y12244D580-AG,1:03,1
14-Dec-23,safety glasses,RAD64051206,1:08,1
14-Dec-23,safety glasses,RAD64051221,1:06,1
14-Dec-23,welding jacket,TIL62302X,1:03,1
14-Dec-23,welding jacket,TIL6230M,1:05,1
14-Dec-23,welding jacket,TIL6230XL,1:01,1
15-Dec-23,7018,LINED032589,1:03,1
15-Dec-23,AC 4,AC 4,1:01,1
15-Dec-23,ac4,AC 4,1:01,1
15-Dec-23,AI USPE,AI USPE,1:01,1
15-Dec-23,ar cd25300,AR CD25300,1:01,1
15-Dec-23,Argon,AR 150X,1:05,1
15-Dec-23,Argon,AR 300,1:01,1
15-Dec-23,co2,CD 50,1:01,1
15-Dec-23,co2,CD FG50,1:05,1
15-Dec-23,face shield,CRE181640,1:06,1
15-Dec-23,ni nf230lt22,NI NF230LT22,1:01,1
15-Dec-23,nitrogen,NI NF300,1:10,1
15-Dec-23,ox uspea,OX USPEA,1:01,1
15-Dec-23,oxygen,AC 4,1:01,1
15-Dec-23,oxygen,AR OX5300,1:06,1
15-Dec-23,oxygen,OX 300,1:02,1
15-Dec-23,oxygen,OX USP200,1:02,1
15-Dec-23,propane,PR 33A,1:01,1
15-Dec-23,safety glasses,3MR11328-00000,1:04,1
15-Dec-23,safety glasses,3MR11328-00000,1:08,1
15-Dec-23,safety glasses,3MRSF107AF-BLK,1:07,1
15-Dec-23,safety glasses,RAD64051206,1:08,1
15-Dec-23,soapstone,RAD64002295,1:01,1
15-Dec-23,soapstone,RAD64002307,1:03,1
15-Dec-23,soapstone,RAD64002311,1:08,1
15-Dec-23,tyvek,DPPTY127SWH2X00,1:01,1
16-Dec-23,ar cd25300,AR CD25300,1:01,1
16-Dec-23,Argon,AR 300,1:02,1
16-Dec-23,co2,CD USP50,1:01,1
16-Dec-23,gloves,TIL1414L,1:01,1
16-Dec-23,liquid nitrogen,NI 230LT22BV,2:01,1
16-Dec-23,Ox 300,OX 300,1:01,1
17-Dec-23,Argon,AR 300,1:02,1
18-Dec-23,ac4,AC 4,1:01,1
18-Dec-23,acetylene,AC 4,1:01,1
18-Dec-23,acetylene,AC 5,1:02,1
18-Dec-23,acetylene,AC MC,1:03,1
18-Dec-23,acetylene,RAD64000378,1:01,1
18-Dec-23,Ar cd25125,AR CD25125,1:01,1
18-Dec-23,ar uhp300,AR UHP300,1:01,1
18-Dec-23,Argon,AR 300,1:02,1
18-Dec-23,Argon,AR UHP300,1:01,1
18-Dec-23,argon tank,AR UHP300,1:01,1
18-Dec-23,cd 50s,CD 50S,1:01,1
18-Dec-23,cd fg20,CD FG20A,1:02,1
18-Dec-23,co2,CD 75,1:08,1
18-Dec-23,er70s-6,RAD64001542,1:04,1
18-Dec-23,face shield,3MRM-206,5:16,1
18-Dec-23,face shield,SEL14225,6:16,1
18-Dec-23,flap disc,WBU13131,1:02,1
18-Dec-23,gloves,ANE93-732-XL,1:06,1
18-Dec-23,gloves,MCRMK-296-XL,1:08,1
18-Dec-23,gloves,MCRN644,1:05,1
18-Dec-23,gloves,PIP2920/XL,1:08,1
18-Dec-23,gloves,TIL1424XL,1:09,1
18-Dec-23,Hard hat,3MRM-925,3:01,1
18-Dec-23,Hard hat,MSA475358,1:01,1
18-Dec-23,he uhp300,HE UHP300,1:01,1
18-Dec-23,hy uhp300,HY UHP300,1:01,1
18-Dec-23,liquid nitrogen,NI 180LT22,1:03,1
18-Dec-23,ni 230lt22,NI 230LT22,1:01,1
18-Dec-23,ni 300,NI 300,1:01,1
18-Dec-23,nitrous oxide,NS USP56,1:01,1
18-Dec-23,Ox 300,OX 300,1:01,1
18-Dec-23,OX USP200,OX USP200,1:01,1
18-Dec-23,ox uspea,OX USPEA,1:01,1
18-Dec-23,PR 33A,PR 33A,1:01,1
18-Dec-23,pr33,PR 33,1:01,1
18-Dec-23,propane,PR 100,1:03,1
18-Dec-23,rad64051461,ANE11-510-9,1:01,1
18-Dec-23,REGULATOR,RAD64003031,1:01,1
18-Dec-23,safety glasses,CREBK112AF,1:20,1
18-Dec-23,safety glasses,RAD64051205,1:02,1
18-Dec-23,tyvek,DPPTY120SWH4X00,1:11,1
18-Dec-23,tyvek,DPPTY122SWH2X00,1:04,1
18-Dec-23,tyvek,DPPTY125SWH2X00,1:19,1
18-Dec-23,tyvek,DPPTY273BWH0000,1:10,1
18-Dec-23,welding jacket,MIL244752,1:07,1
18-Dec-23,welding jacket,MIL244754,1:04,1
19-Dec-23,7018,LINED028282,1:03,1
19-Dec-23,ac5,AC 5N300,1:02,1
19-Dec-23,acetylene,RAD64004720,1:01,1
19-Dec-23,ar cd25300,AR CD25300,1:01,1
19-Dec-23,ar uhp300,AR UHP300,1:01,1
19-Dec-23,Argon,AR 300,1:01,1
19-Dec-23,cd 50,CD 50,1:04,1
19-Dec-23,co2,HCL3000244,1:11,1
19-Dec-23,dry ice,CD ICEP,1:01,1
19-Dec-23,Hard hat,BUL34WHR,1:02,1
19-Dec-23,helium,HE 300,1:07,1
19-Dec-23,helium,HE BL60,3:06,1
19-Dec-23,helium,HE UHP300,1:01,1
19-Dec-23,hy uhp300,HY UHP300,1:01,1
19-Dec-23,leather gloves,RAD64056178,1:06,1
19-Dec-23,leather gloves,RAD64057522,1:09,1
19-Dec-23,leather gloves,TIL24CM,1:17,1
19-Dec-23,ni 230lt22,NI 230LT22,1:01,1
19-Dec-23,NI UHP300,NI UHP300,1:01,1
19-Dec-23,oxygen,OX 300,1:07,1
19-Dec-23,oxygen,OX USPEAWBDS,1:01,1
19-Dec-23,oxygen,OX USPEAWBPLUS,1:04,1
19-Dec-23,PR 33A,PR 33A,1:01,1
19-Dec-23,pr33,PR 33,1:01,1
19-Dec-23,propane,PR 33A,1:01,1
19-Dec-23,welding gloves,PIP945,2:12,1
20-Dec-23,Argon,AR UHP250,3:14,1
20-Dec-23,cd50,CD 50,1:01,1
20-Dec-23,ear plugs,3MR340-4004,1:03,1
20-Dec-23,ear plugs,HONMAX-30,1:02,1
20-Dec-23,earplugs,MOL6800,1:04,1
20-Dec-23,gloves,HONNF11/9L,4:08,1
20-Dec-23,Hard hat,HONE2RW01A000,1:09,1
20-Dec-23,he uhp300,HE UHP300,1:01,1
20-Dec-23,leather gloves,M191483BP410,4:05,1
20-Dec-23,leather gloves,RAD64057593,1:17,1
20-Dec-23,MIL216326,MIL216326,1:01,1
20-Dec-23,NI C23,NI C23,1:01,1
20-Dec-23,NI UHP300,NI UHP300,1:01,1
20-Dec-23,nitrile gloves,AU3FAE6015,1:09,1
20-Dec-23,nitrile gloves,B137700PFTS,1:13,1
20-Dec-23,nitrile gloves,HON121051,1:12,1
20-Dec-23,nitrile gloves,HON325701P,1:02,1
20-Dec-23,nitrile gloves,HON42820011,1:03,1
20-Dec-23,OX 200,OX 200,1:01,1
20-Dec-23,ox uspea,OX USPEA,1:01,1
20-Dec-23,oxygen,I31METGUARD,1:05,1
20-Dec-23,oxygen,I31METSTRAP,1:14,1
20-Dec-23,oxygen,X02NI98C3HA51K5,1:02,1
20-Dec-23,safety glasses,CREBK119,1:12,1
20-Dec-23,safety glasses,CREKD110,1:11,1
20-Dec-23,safety glasses,CREKD110AF,1:07,1
20-Dec-23,safety glasses,K4521307,2:05,1
20-Dec-23,safety glasses,K4547384,3:07,1
20-Dec-23,safety glasses,RAD64051535,4:06,1
20-Dec-23,soapstone,RAD64002291,1:01,1
20-Dec-23,welding jacket,LINK3106-2XL,2:17,1
21-Dec-23,ar 300,AR 300,1:01,1
21-Dec-23,arcd25300,ALE1410,1:01,1
21-Dec-23,Argon,LINKP2745-045,1:01,1
21-Dec-23,Argon,LINKP2745-364AT,1:03,1
21-Dec-23,cut resistant gloves,RAD64056918,2:08,1
21-Dec-23,cut resistant gloves,WLAY9236XL,2:12,1
21-Dec-23,face shield,SEL14955,1:01,1
21-Dec-23,helium,HE BL200,1:04,1
21-Dec-23,helium,HE UHP300,1:01,1
21-Dec-23,leather gloves,PIP71-3600/L,1:16,1
21-Dec-23,leather gloves,TIL1424L,1:04,1
21-Dec-23,leather gloves,WLAI2446XL,1:17,1
21-Dec-23,ni 230lt22,NI 230LT22,1:01,1
21-Dec-23,nitrogen,NI 230LT22,1:01,1
21-Dec-23,nitrogen,NI NF230LT22,1:04,1
21-Dec-23,nitrogen,NI UHP300,1:02,1
21-Dec-23,oxuspeawbds,OX USPEAWBDS,1:01,1
21-Dec-23,PR 33A,PR 33A,1:01,1
21-Dec-23,safety glasses,RAD64051205,1:02,1
21-Dec-23,welding jacket,TIL6230XL,1:05,1
22-Dec-23,ac4,AC 4,1:01,1
22-Dec-23,ac5,AC 5,1:01,1
22-Dec-23,air,AI UZ300,1:01,1
22-Dec-23,Argon,AR 125,1:13,1
22-Dec-23,Argon,AR UHP300,1:01,1
22-Dec-23,Argon,AR UHP300BA,2:02,1
22-Dec-23,Cd uspe,CD USPE,1:01,1
22-Dec-23,cd50,CD 50,1:01,1
22-Dec-23,ear plugs,3MR310-1001,1:08,1
22-Dec-23,ear plugs,HONLL-1,1:02,1
22-Dec-23,ear plugs,MOL6604,1:01,1
22-Dec-23,ear plugs,MOL6634,1:08,1
22-Dec-23,er70s-6,RAD64004016,1:01,1
22-Dec-23,Hard hat,MSA475368,1:02,1
22-Dec-23,helium,HE BL200,1:04,1
22-Dec-23,nitrogen,NI UHP265LT230,1:02,1
22-Dec-23,oxygen,OX USP200,1:02,1
22-Dec-23,oxygen,OX USPEAWBDS,1:02,1
22-Dec-23,safety glasses,CREBK110,1:01,1
22-Dec-23,safety glasses,RAD64051260,2:17,1
22-Dec-23,welding gloves,RAD64056142,1:01,1
23-Dec-23,flap disc,RAD64000938,1:02,1
24-Dec-23,Argon,AR UHP300,1:01,1
24-Dec-23,dry ice,CD ICEP3BL,1:01,1
26-Dec-23,AI USPE,AI USPE,1:01,1
26-Dec-23,co2,CD FG20,1:10,1
26-Dec-23,Hard hat,MSA475371,1:10,1
26-Dec-23,Hard hat,MSA496075,1:08,1
26-Dec-23,rad64051205,RAD64056927,1:01,1
26-Dec-23,rad64051205,RAD64056927VND,1:02,1
26-Dec-23,safety glasses,3MR11873-00000,1:11,1
26-Dec-23,safety glasses,HONS2943,3:08,1
27-Dec-23,Argon,AR 125,1:12,1
27-Dec-23,Argon,AR 125,1:13,1
27-Dec-23,Argon,AR CD2580,3:05,1
27-Dec-23,Argon,AR UHP35,2:08,1
27-Dec-23,Cd uspe,CD USPE,1:01,1
27-Dec-23,co2,CD 50S,1:07,1
27-Dec-23,ear plugs,MOL6644,1:02,1
27-Dec-23,earplugs,3MR311-1250,1:07,1
27-Dec-23,earplugs,HONLPF-30,1:08,1
27-Dec-23,he uhp300,HE UHP300,1:01,1
27-Dec-23,helium,HE 125,2:11,1
27-Dec-23,helium,HE USPM4,1:20,1
27-Dec-23,nitrogen,NI 230LT22,1:01,1
27-Dec-23,nitrogen,NI NF200,1:06,1
27-Dec-23,ox200,MIL231096,1:02,1
27-Dec-23,pr 33,PR 33A,1:02,1
27-Dec-23,safety glasses,RAD64051525,2:11,1
28-Dec-23,air,AI USP200,1:02,1
28-Dec-23,ar 300,AR OX5300,1:11,1
28-Dec-23,ar cd10300,AR CD10300,1:01,1
28-Dec-23,ar cd25300,AR CD10300,1:01,1
28-Dec-23,ar cd25300,AR CD25300,1:01,1
28-Dec-23,ar300,RAD64005432,1:01,1
28-Dec-23,Argon,AR 125,1:11,1
28-Dec-23,Argon,AR CD10300,1:10,1
28-Dec-23,cd 50,CD 50,1:04,1
28-Dec-23,cd usp50,CD USP50,1:01,1
28-Dec-23,cd usp50,CD USP50BA,1:03,1
28-Dec-23,cd usp50,CD USP50CT,1:02,1
28-Dec-23,cd usp50,CD USP50S,1:04,1
28-Dec-23,dry ice,CD ICEP3BL,1:01,1
28-Dec-23,gloves,E5717615,2:15,1
28-Dec-23,gloves,RAD64057000,1:16,1
28-Dec-23,gloves,RAD64057856,1:17,1
28-Dec-23,gloves,TIL1350XS,1:04,1
28-Dec-23,gloves,TIL1592L,2:08,1
28-Dec-23,helium,HE UHP300,1:01,1
28-Dec-23,liquid nitrogen,NI UHP230L350RB,1:16,1
28-Dec-23,liquid nitrogen,NI UHP230LT350,1:04,1
28-Dec-23,nitrous oxide,NS USP56,1:01,1
28-Dec-23,OX 200,OX 200,1:01,1
28-Dec-23,safety glasses,K4547387,2:13,1
29-Dec-23,acetylene,AC 4,1:01,1
29-Dec-23,ar 300,AR 300,1:01,1
29-Dec-23,ar300,TIL24CM,1:02,1
29-Dec-23,Argon,AR 300,1:02,1
29-Dec-23,Argon,AR UHP300,1:01,1
29-Dec-23,co2,CD 50,1:02,1
29-Dec-23,ear plugs,HONLL-LS4-REFILL,2:13,1
29-Dec-23,ear plugs,MOL6604,1:01,1
29-Dec-23,earplugs,3MR318-1001,1:10,1
29-Dec-23,earplugs,HONQD1,2:14,1
29-Dec-23,earplugs,HONQD30,2:12,1
29-Dec-23,earplugs,MOL6900,2:17,1
29-Dec-23,er70s-6,RAD64004011,1:02,1
29-Dec-23,helium,HE BL200,1:04,1
29-Dec-23,MIL216326,MIL216326,1:01,1
29-Dec-23,oxygen tank,Z05NI7852003277,1:01,1
29-Dec-23,PR 33A,PR 33A,1:01,1
29-Dec-23,propane,PR 33A,1:01,1
30-Dec-23,acetylene,AC 4,1:01,1
30-Dec-23,cut resistant gloves,MEG92715NFL,2:01,1
30-Dec-23,cut resistant gloves,PF32076-L,1:13,1
30-Dec-23,cut resistant gloves,PF32090X-L,2:15,1
31-Dec-23,7018,LINK3028-4,1:02,1
31-Dec-23,7018,LINK3034-5,1:20,1
31-Dec-23,7018,LINK3255-4,1:13,1
31-Dec-23,co2,CD USP50,1:01,1
1-Jan-24,welding jacket,RAD64055064,1:11,1
2-Jan-24,220842,LINKP42-4045-15,1:01,1
2-Jan-24,acetylene,AC 20,2:03,1
2-Jan-24,acetylene,AC MC,1:03,1
2-Jan-24,air,AI 300,1:10,1
2-Jan-24,air,AI VE15A,1:13,1
2-Jan-24,air,AI VE300,1:13,1
2-Jan-24,Argon,AR 125,1:11,1
2-Jan-24,Argon,AR 80,2:13,1
2-Jan-24,carbon dioxide,CD 160LT350,1:10,1
2-Jan-24,Cd uspe,CD USPE,1:01,1
2-Jan-24,co2,AR 80,1:14,1
2-Jan-24,co2,CD 50,1:02,1
2-Jan-24,co2,CD 75,1:14,1
2-Jan-24,co2,RAD64003036,1:02,1
2-Jan-24,dry ice,CD ICEP-11,1:03,1
2-Jan-24,dry ice,CD ICEP3BL,1:02,1
2-Jan-24,ear plugs,3MR310-1001,1:08,1
2-Jan-24,ear plugs,MOL6604,1:01,1
2-Jan-24,ear plugs,RAD64051847,1:11,1
2-Jan-24,er70s-6,RAD64004011,1:02,1
2-Jan-24,er70s-6,RAD64004016,1:01,1
2-Jan-24,er70s-6,RAD64004182,1:11,1
2-Jan-24,face shield,RAD64051710,1:03,1
2-Jan-24,gloves,V14V255-2X,3:15,1
2-Jan-24,liquid nitrogen,MVB10817330,12:06,1
2-Jan-24,liquid nitrogen,MVB11497948,12:07,1
2-Jan-24,liquid nitrogen,NI 230LT22,1:01,1
2-Jan-24,ninf200,X02AR90D2000291,1:05,1
2-Jan-24,nitrile gloves,B137500PFXL,1:01,1
2-Jan-24,nitrile gloves,B137700PFTXL,1:02,1
2-Jan-24,nitrile gloves,B139700PFL,1:19,1
2-Jan-24,nitrogen,NI 40,1:16,1
2-Jan-24,OX 200,PR 33,1:01,1
2-Jan-24,oxygen,OX 20,1:19,1
2-Jan-24,PR 33A,PR 33A,1:01,1
2-Jan-24,propane,PR 100,1:03,1
2-Jan-24,propane,PR 33,1:02,1
2-Jan-24,safety glasses,CREBK110,1:01,1
2-Jan-24,safety glasses,CREOG112AF,2:16,1
2-Jan-24,safety glasses,HONS2500C,2:15,1
2-Jan-24,safety glasses,RAD64051101,2:02,1
2-Jan-24,safety glasses,RAD64051205,1:02,1
2-Jan-24,welding jacket,TIL6230XL,1:05,1
3-Jan-24,7018,NAT1020184,1:04,1
3-Jan-24,ac4,AC 4,1:01,1
3-Jan-24,Ar cd25125,AR CD25125,1:01,1
3-Jan-24,Argon,AR 300,1:02,1
